,NUM_EJERC,NUM_DCMAT,COD_CL_OPERC,DSC_CL_OPERC,COD_CL_DCMAT,CL_DCREV,FCH_DCMAT,FCH_CONTB_DCMAT,NUM_DC_REF,TXT_CAB,TXT_CAB_AD,NUM_ENTREGA,NUM_DATO_COMEXT,COD_TRANSACC,USU_CREA,FCH_MODIF_DCMAT,NUM_POS_DCMAT,COD_CL_MOV,DSC_CL_MOV,COD_MAT,COD_CENTRO,COD_ALM,DSC_ALM,NUM_LOTE,COD_TIPO_STK,DSC_TIPO_STK,FLG_STK_ESP,NUM_CL_VAL,CTD_DCMAT,UM,COD_MAT_RECP,COD_CENTRO_RECP,COD_ALM_RECP,DSC_ALM_RECP,NUM_LOTE_RECP,NUM_CL_VAL_RECP,FLG_STK_ESP_RECP,NUM_COD_PROVEEDOR,NUM_COD_CLIENTE,NUM_PED_CLI,NUM_POS_PED_CLI,FLG_DEBHAB,COD_MON,IMP_MON_LOC,NUM_OC,NUM_POS_OC,NUM_EJERC_OC,FLG_ENTRG_FINAL,TXT_DET,COD_DEST_MERC,COD_SOC_CO,COD_CC,NUM_ORDEN,NUM_ACTFIJO,NUM_SUB_ACTFIJO,COD_SOC,NUM_RESERVA,NUM_POS_RESERVA,FLG_SAL_FIN_RESERVA,COD_CBENEFICIO,NUM_CTA_MAYOR,CTD_STK_ANT,IMP_STK_ANT,COD_EMPRESA
2066,2021,4900139324,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,5,531,ENTRADA SUBPRODUCTO,012-00020,CR01,A103,A.PP LLAVES, , ,LIBRE UTILIZACIÓN, , ,0.006,KG,-, , ,, , , , , , ,0,S,PEN,0.0, ,0,0, , , ,CREY, ,034000494099, , ,REY1,6926561,7, ,0000103204,0071221100,31.185,0.0,1
2067,2021,4900139324,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,6,531,ENTRADA SUBPRODUCTO,012-00034,CR01,A103,A.PP LLAVES, , ,LIBRE UTILIZACIÓN, , ,0.016,KG,-, , ,, , , , , , ,0,S,PEN,0.0, ,0,0, , , ,CREY, ,034000494099, , ,REY1,6926561,6, ,0000103204,0071221100,38.799,0.0,1
2068,2021,4900139326,WA,SM / TRASPASO,WA,PR,20210223,20210223, , , , , ,MB1B,USRINTERFAZ,0,1,411,TR PDCLTE A PROPIO,003-05745,CR01,A103,A.PP LLAVES,0900238932, ,LIBRE UTILIZACIÓN,E, ,18.0,PZA,003-05745,CR01,A103,A.PP LLAVES,0900238932, , , , , ,0,H,PEN,2.66, ,0,0, , , ,CREY, , , , ,REY1,0,0, ,0000103204, ,53624.9,7913.45,1
2069,2021,4900139326,WA,SM / TRASPASO,WA,PR,20210223,20210223, , , , , ,MB1B,USRINTERFAZ,0,2,411,PT DE ALMACÉN A ALM.,003-05745,CR01,A103,A.PP LLAVES,0900238932, ,LIBRE UTILIZACIÓN, , ,18.0,PZA,003-05745,CR01,A103,A.PP LLAVES,0900238932, ,E, , ,2000259605,10,S,PEN,2.66, ,0,0, , , ,CREY, , , , ,REY1,0,0, ,0000103204, ,53624.9,7913.45,1
2070,2021,4900139327,WA,SM / TRASPASO,WA,PR,20210223,20210223, , , , , ,MB1B,ALMACENCYE,0,1,413,TR PEDCLTE A PEDCLTE,004-00512,CR01,A008,ALM.CINTAS&ELAST,0900104773, ,LIBRE UTILIZACIÓN,E, ,600.0,M,004-00512,CR01,A008,ALM.CINTAS&ELAST,0900104773, ,E, , ,2000258905,10,H,PEN,100.68, ,0,0, , , ,CREY, , , , ,REY1,0,0, ,0000103202, ,34419.06,5775.34,1
2071,2021,4900139327,WA,SM / TRASPASO,WA,PR,20210223,20210223, , , , , ,MB1B,ALMACENCYE,0,2,413,TR PEDCLTE A PEDCLTE,004-00512,CR01,A008,ALM.CINTAS&ELAST,0900104773, ,LIBRE UTILIZACIÓN,E, ,600.0,M,004-00512,CR01,A008,ALM.CINTAS&ELAST,0900104773, ,E, , ,0000013843,20,S,PEN,100.68, ,0,0, , , ,CREY, , , , ,REY1,0,0, ,0000103202, ,34419.06,5775.34,1
2072,2021,4900139327,WA,SM / TRASPASO,WA,PR,20210223,20210223, , , , , ,MB1B,ALMACENCYE,0,3,413,TR PEDCLTE A PEDCLTE,004-00512,CR01,A008,ALM.CINTAS&ELAST,0900104773, ,LIBRE UTILIZACIÓN,E, ,400.0,M,004-00512,CR01,A008,ALM.CINTAS&ELAST,0900104773, ,E, , ,2000258905,10,H,PEN,67.12, ,0,0, , , ,CREY, , , , ,REY1,0,0, ,0000103202, ,34419.06,5775.34,1
2073,2021,4900139327,WA,SM / TRASPASO,WA,PR,20210223,20210223, , , , , ,MB1B,ALMACENCYE,0,4,413,TR PEDCLTE A PEDCLTE,004-00512,CR01,A008,ALM.CINTAS&ELAST,0900104773, ,LIBRE UTILIZACIÓN,E, ,400.0,M,004-00512,CR01,A008,ALM.CINTAS&ELAST,0900104773, ,E, , ,0000013869,10,S,PEN,67.12, ,0,0, , , ,CREY, , , , ,REY1,0,0, ,0000103202, ,34419.06,5775.34,1
2074,2021,4900139325,WA,SM / TRASPASO,WA,PR,20210223,20210223, , , , , ,MB1B,ALMACENET,0,1,311,ANTR PDCLIE.EN CE.,004-25397,CR01,A107,A.ETIQUETAS,0900836049, ,LIBRE UTILIZACIÓN,E, ,2400.0,ST,004-25397,CR01,A009,ALM.ETIQUETASPT,0900836049, ,E, , ,2000259267,20,H,PEN,0.0, ,0,0, , , ,CREY, , , , ,REY1,0,0, ,0000103203, ,4100.0,43.73,1
2075,2021,4900139325,WA,SM / TRASPASO,WA,PR,20210223,20210223, , , , , ,MB1B,ALMACENET,0,2,311,ANTR PDCLIE.EN CE.,004-25397,CR01,A009,ALM.ETIQUETASPT,0900836049, ,LIBRE UTILIZACIÓN,E, ,2400.0,ST,004-25397,CR01,A107,A.ETIQUETAS,0900836049, ,E, , ,2000259267,20,S,PEN,0.0, ,0,0, , , ,CREY, , , , ,REY1,0,0, ,0000103203, ,4100.0,43.73,1
2076,2021,4900139325,WA,SM / TRASPASO,WA,PR,20210223,20210223, , , , , ,MB1B,ALMACENET,0,3,311,ANTR PDCLIE.EN CE.,004-25397,CR01,A107,A.ETIQUETAS,0900851733, ,LIBRE UTILIZACIÓN,E, ,1700.0,ST,004-25397,CR01,A009,ALM.ETIQUETASPT,0900851733, ,E, , ,2000259267,10,H,PEN,0.0, ,0,0, , , ,CREY, , , , ,REY1,0,0, ,0000103203, ,4100.0,43.73,1
2077,2021,4900139325,WA,SM / TRASPASO,WA,PR,20210223,20210223, , , , , ,MB1B,ALMACENET,0,4,311,ANTR PDCLIE.EN CE.,004-25397,CR01,A009,ALM.ETIQUETASPT,0900851733, ,LIBRE UTILIZACIÓN,E, ,1700.0,ST,004-25397,CR01,A107,A.ETIQUETAS,0900851733, ,E, , ,2000259267,10,S,PEN,0.0, ,0,0, , , ,CREY, , , , ,REY1,0,0, ,0000103203, ,4100.0,43.73,1
2078,2021,4900139328,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,1,101,EM P.STK.PED.CLIENTE,003-19040,CR01,A102,A.TEXTIL,0002159167, ,LIBRE UTILIZACIÓN,E, ,13.22,KG,-, , ,, , , , , , ,0,S,PEN,161.95, ,0,0, , , ,CREY, ,031000133527, , ,REY1,0,0, ,0000103302,0071311100,99.612,1220.25,1
2079,2021,4900139329,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,1,261,SM PARA ORDEN,003-19146,CR01,A102,A.TEXTIL,0002167262, ,LIBRE UTILIZACIÓN, , ,13.354,KG,-, , ,, , , , , , ,0,H,PEN,113.24, ,0,0, , , ,CREY, ,031000133527, , ,REY1,6889475,1, ,0000103202,0071311100,267.671,2269.85,1
2080,2021,4900139329,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,2,531,ENTRADA SUBPRODUCTO,012-00005,CR01,A102,A.TEXTIL, , ,LIBRE UTILIZACIÓN, , ,0.134,KG,-, , ,, , , , , , ,0,S,PEN,0.0, ,0,0, , , ,CREY, ,031000133527, , ,REY1,6889475,2, ,0000103302,0071221100,286.483,3.2,1
2081,2021,4900139330,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,1,101,EM P.STK.PED.CLIENTE,003-05745,CR01,A103,A.PP LLAVES,0900851811, ,LIBRE UTILIZACIÓN,E, ,49.0,PZA,-, , ,, , , , , , ,0,S,PEN,7.23, ,0,0,X, , ,CREY, ,034000493628, , ,REY1,0,0, ,0000103204,0071311100,53624.9,7913.45,1
2082,2021,4900139331,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,1,261,SM PARA ORDEN,001-00260,CR01,A103,A.PP LLAVES,0002171396, ,LIBRE UTILIZACIÓN, , ,0.034,KG,-, , ,, , , , , , ,0,H,PEN,0.39, ,0,0, , , ,CREY, ,034000493628, , ,REY1,6919684,1, ,0000103101,0061211100,24623.247,282081.48,1
2083,2021,4900139331,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,2,261,SM PARA ORDEN,001-00285,CR01,A103,A.PP LLAVES,0001499903, ,LIBRE UTILIZACIÓN, , ,0.001,KG,-, , ,, , , , , , ,0,H,PEN,0.08, ,0,0, , , ,CREY, ,034000493628, , ,REY1,6919684,3, ,0000103101,0061211100,38.071,3046.13,1
2084,2021,4900139331,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,3,261,SM PARA ORDEN,003-15776,CR01,A103,A.PP LLAVES,0002128410, ,LIBRE UTILIZACIÓN, , ,50.0,PZA,-, , ,, , , , , , ,0,H,PEN,0.5, ,0,0, , , ,CREY, ,034000493628, , ,REY1,6919684,8, ,0000103303,0071311100,127672.638,1276.73,1
2085,2021,4900139331,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,4,261,SM PARA ORDEN,003-15970,CR01,A103,A.PP LLAVES,0002090147, ,LIBRE UTILIZACIÓN, , ,50.0,PZA,-, , ,, , , , , , ,0,H,PEN,0.33, ,0,0, , , ,CREY, ,034000493628, , ,REY1,6919684,9, ,0000103303,0071311100,139786.0,926.14,1
2086,2021,4900139331,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,5,531,ENTRADA SUBPRODUCTO,012-00034,CR01,A103,A.PP LLAVES, , ,LIBRE UTILIZACIÓN, , ,0.001,KG,-, , ,, , , , , , ,0,S,PEN,0.0, ,0,0, , , ,CREY, ,034000493628, , ,REY1,6919684,6, ,0000103204,0071221100,38.815,0.0,1
2087,2021,4900139332,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,1,101,EM P.STK.PED.CLIENTE,003-05745,CR01,A103,A.PP LLAVES,0900851805, ,LIBRE UTILIZACIÓN,E, ,37.0,PZA,-, , ,, , , , , , ,0,S,PEN,5.46, ,0,0,X, , ,CREY, ,034000493625, , ,REY1,0,0, ,0000103204,0071311100,53673.9,7920.68,1
2088,2021,4900139333,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,1,261,SM PARA ORDEN,001-00260,CR01,A103,A.PP LLAVES,0002171396, ,LIBRE UTILIZACIÓN, , ,0.026,KG,-, , ,, , , , , , ,0,H,PEN,0.3, ,0,0, , , ,CREY, ,034000493625, , ,REY1,6919681,1, ,0000103101,0061211100,24623.213,282081.09,1
2089,2021,4900139333,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,2,261,SM PARA ORDEN,001-00285,CR01,A103,A.PP LLAVES,0001499903, ,LIBRE UTILIZACIÓN, , ,0.001,KG,-, , ,, , , , , , ,0,H,PEN,0.08, ,0,0, , , ,CREY, ,034000493625, , ,REY1,6919681,3, ,0000103101,0061211100,38.07,3046.05,1
2090,2021,4900139333,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,3,261,SM PARA ORDEN,003-15776,CR01,A103,A.PP LLAVES,0002128410, ,LIBRE UTILIZACIÓN, , ,38.0,PZA,-, , ,, , , , , , ,0,H,PEN,0.38, ,0,0, , , ,CREY, ,034000493625, , ,REY1,6919681,8, ,0000103303,0071311100,127622.638,1276.23,1
2091,2021,4900139333,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,4,261,SM PARA ORDEN,003-15970,CR01,A103,A.PP LLAVES,0002090147, ,LIBRE UTILIZACIÓN, , ,38.0,PZA,-, , ,, , , , , , ,0,H,PEN,0.25, ,0,0, , , ,CREY, ,034000493625, , ,REY1,6919681,9, ,0000103303,0071311100,139736.0,925.81,1
2092,2021,4900139333,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,5,531,ENTRADA SUBPRODUCTO,012-00034,CR01,A103,A.PP LLAVES, , ,LIBRE UTILIZACIÓN, , ,0.001,KG,-, , ,, , , , , , ,0,S,PEN,0.0, ,0,0, , , ,CREY, ,034000493625, , ,REY1,6919681,6, ,0000103204,0071221100,38.816,0.0,1
2093,2021,4900138768,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,1,101,EM PARA ORDEN,003-03432,CR01,A101,A.TINTORERÍA,0002175803, ,LIBRE UTILIZACIÓN, , ,13.63,KG,-, , ,, , , , , , ,0,S,PEN,254.5, ,0,0,X, , ,CREY, ,033000250426, , ,REY1,0,0, ,0000103204,0071311100,45.828,855.71,1
2094,2021,4900138769,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,1,261,SM PARA ORDEN,003-06383,CR01,A101,A.TINTORERÍA,0002153523, ,LIBRE UTILIZACIÓN, , ,13.782,KG,-, , ,, , , , , , ,0,H,PEN,166.44, ,0,0, , , ,CREY, ,033000250426, , ,REY1,6927605,1, ,0000103204,0071311100,15346.87,185338.4,1
2095,2021,4900138769,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,2,531,ENTRADA SUBPRODUCTO,012-00030,CR01,A101,A.TINTORERÍA, , ,LIBRE UTILIZACIÓN, , ,0.152,KG,-, , ,, , , , , , ,0,S,PEN,0.0, ,0,0, , , ,CREY, ,033000250426, , ,REY1,6927605,2, ,0000103301,0071221100,302.762,0.01,1
2096,2021,4900138770,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,1,101,EM P.STK.PED.CLIENTE,003-19868,CR01,A106,A.DIENTES,0900803296, ,LIBRE UTILIZACIÓN,E, ,22.92,KG,-, , ,, , , , , , ,0,S,PEN,832.45, ,0,0, , , ,CREY, ,035000529267, , ,REY1,0,0, ,0000103204,0071311100,2329.774,84617.4,1
2097,2021,4900138806,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,1,101,EM P.STK.PED.CLIENTE,003-13505,CR01,A102,A.TEXTIL,0002159156, ,LIBRE UTILIZACIÓN,E, ,7.42,KG,-, , ,, , , , , , ,0,S,PEN,115.68, ,0,0, , , ,CREY, ,031000133516, , ,REY1,0,0, ,0000103302,0071311100,321.879,5018.13,1
2098,2021,4900138807,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,1,261,SM PARA ORDEN,003-15407,CR01,A102,A.TEXTIL,0002167263, ,LIBRE UTILIZACIÓN, , ,7.495,KG,-, , ,, , , , , , ,0,H,PEN,85.57, ,0,0, , , ,CREY, ,031000133516, , ,REY1,6889456,1, ,0000103202,0071311100,58.911,672.6,1
2099,2021,4900138807,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,2,531,ENTRADA SUBPRODUCTO,012-00005,CR01,A102,A.TEXTIL, , ,LIBRE UTILIZACIÓN, , ,0.075,KG,-, , ,, , , , , , ,0,S,PEN,0.0, ,0,0, , , ,CREY, ,031000133516, , ,REY1,6889456,2, ,0000103302,0071221100,285.746,3.2,1
2100,2021,5000001085,WE,ENTRADA MERCANCÍAS PEDIDO,WE,PR,20210223,20210223,G0001 001590, , , , ,MIGO_GR,ALMACENMT,0,1,101,EM ENTR.MERCANCÍAS,018-00017,CR01,A001,ALM.MP E INSUMO, , ,LIBRE UTILIZACIÓN, , ,60.0,ST,-, , ,, , , ,0000002047, , ,0,S,PEN,3780.0,4500085893,10,2021,X,ok, ,CREY, , , , ,REY1,0,0, ,0000103101, ,0.0,0.0,1
2101,2021,5000001086,WE,ENTRADA MERCANCÍAS PEDIDO,WE,PR,20210223,20210223,G001 00002817, , , , ,MIGO_GR,ALMACENMT,0,1,101,EM ENTR.MERCANCÍAS,002-00328,CR01,A001,ALM.MP E INSUMO, , ,LIBRE UTILIZACIÓN, , ,500.0,KG,-, , ,, , , ,0000004645, , ,0,S,PEN,619.47,4500085606,10,2021,X,10 bid x 50 kg, ,CREY, , , , ,REY1,0,0, ,0000103101, ,500.0,619.47,1
2102,2021,4900138808,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,1,101,EM P.STK.PED.CLIENTE,004-00027,CR01,A105,A.PP CIERRES,0900070936, ,LIBRE UTILIZACIÓN,E,13,3000.0,ST,-, , ,, , , , , , ,0,S,PEN,802.94, ,0,0, , , ,CREY, ,035000527099, , ,REY1,0,0, ,0000103201,0071111100,20176.0,5400.01,1
2103,2021,4900138809,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,1,261,SM PARA ORDEN,003-08223,CR01,A105,A.PP CIERRES,0002152104, ,LIBRE UTILIZACIÓN, , ,0.353,KG,-, , ,, , , , , , ,0,H,PEN,6.46, ,0,0, , , ,CREY, ,035000527099, , ,REY1,6894365,2, ,0000103303,0071311100,1744.27,31924.51,1
2104,2021,4900138809,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,2,261,SM PARA ORDEN,003-08224,CR01,A105,A.PP CIERRES,0002158743, ,LIBRE UTILIZACIÓN, , ,0.474,KG,-, , ,, , , , , , ,0,H,PEN,7.88, ,0,0, , , ,CREY, ,035000527099, , ,REY1,6894365,3, ,0000103303,0071311100,707.858,11772.17,1
2105,2021,4900139149,WA,SM / TRASPASO,WA,PR,20210223,20210223, , , , , ,MB1B,DESPACHO4,0,4,413,TR PEDCLTE A PEDCLTE,004-00013,CR01,A004,ALM.PT NACIONAL,0900041073, ,LIBRE UTILIZACIÓN,E,70,60.0,ST,004-00013,CR01,A004,ALM.PT NACIONAL,0900041073,70,E, , ,0000013931,230,S,PEN,30.14, ,0,0, , , ,CREY, , , , ,REY1,0,0, ,0000103201, ,87658.0,44032.67,1
2106,2021,4900139149,WA,SM / TRASPASO,WA,PR,20210223,20210223, , , , , ,MB1B,DESPACHO4,0,5,413,TR PEDCLTE A PEDCLTE,004-00013,CR01,A004,ALM.PT NACIONAL,0900038634, ,LIBRE UTILIZACIÓN,E,75,60.0,ST,004-00013,CR01,A004,ALM.PT NACIONAL,0900038634,75,E, , ,2000257834,40,H,PEN,31.48, ,0,0, , , ,CREY, , , , ,REY1,0,0, ,0000103201, ,148490.0,77902.19,1
2107,2021,4900139149,WA,SM / TRASPASO,WA,PR,20210223,20210223, , , , , ,MB1B,DESPACHO4,0,6,413,TR PEDCLTE A PEDCLTE,004-00013,CR01,A004,ALM.PT NACIONAL,0900038634, ,LIBRE UTILIZACIÓN,E,75,60.0,ST,004-00013,CR01,A004,ALM.PT NACIONAL,0900038634,75,E, , ,0000013968,310,S,PEN,31.48, ,0,0, , , ,CREY, , , , ,REY1,0,0, ,0000103201, ,148490.0,77902.19,1
2108,2021,4900139149,WA,SM / TRASPASO,WA,PR,20210223,20210223, , , , , ,MB1B,DESPACHO4,0,7,413,TR PEDCLTE A PEDCLTE,004-00013,CR01,A004,ALM.PT NACIONAL,0900041028, ,LIBRE UTILIZACIÓN,E,70,60.0,ST,004-00013,CR01,A004,ALM.PT NACIONAL,0900041028,70,E, , ,2000257834,30,H,PEN,30.14, ,0,0, , , ,CREY, , , , ,REY1,0,0, ,0000103201, ,87658.0,44032.67,1
2109,2021,4900139149,WA,SM / TRASPASO,WA,PR,20210223,20210223, , , , , ,MB1B,DESPACHO4,0,8,413,TR PEDCLTE A PEDCLTE,004-00013,CR01,A004,ALM.PT NACIONAL,0900041028, ,LIBRE UTILIZACIÓN,E,70,60.0,ST,004-00013,CR01,A004,ALM.PT NACIONAL,0900041028,70,E, , ,0000013968,150,S,PEN,30.14, ,0,0, , , ,CREY, , , , ,REY1,0,0, ,0000103201, ,87658.0,44032.67,1
2110,2021,4900139149,WA,SM / TRASPASO,WA,PR,20210223,20210223, , , , , ,MB1B,DESPACHO4,0,9,413,TR PEDCLTE A PEDCLTE,004-00013,CR01,A004,ALM.PT NACIONAL,0900041092, ,LIBRE UTILIZACIÓN,E,75,60.0,ST,004-00013,CR01,A004,ALM.PT NACIONAL,0900041092,75,E, , ,2000257834,50,H,PEN,31.48, ,0,0, , , ,CREY, , , , ,REY1,0,0, ,0000103201, ,148490.0,77902.19,1
2111,2021,4900139149,WA,SM / TRASPASO,WA,PR,20210223,20210223, , , , , ,MB1B,DESPACHO4,0,10,413,TR PEDCLTE A PEDCLTE,004-00013,CR01,A004,ALM.PT NACIONAL,0900041092, ,LIBRE UTILIZACIÓN,E,75,60.0,ST,004-00013,CR01,A004,ALM.PT NACIONAL,0900041092,75,E, , ,0000013968,100,S,PEN,31.48, ,0,0, , , ,CREY, , , , ,REY1,0,0, ,0000103201, ,148490.0,77902.19,1
2112,2021,4900139150,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,1,101,EM P.STK.PED.CLIENTE,004-12194,CR01,A105,A.PP CIERRES,0900833073, ,LIBRE UTILIZACIÓN,E, ,1400.0,ST,-, , ,, , , , , , ,0,S,PEN,448.0, ,0,0, , , ,CREY, ,035000529431, , ,REY1,0,0, ,0000103201,0071111100,82640.0,26444.8,1
2113,2021,4900139151,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,1,261,SM ORDEN DSD.PEDCLIE,003-05035,CR01,A103,A.PP LLAVES,0900833075, ,LIBRE UTILIZACIÓN,E, ,1402.0,PZA,-, , ,, , , , , , ,0,H,PEN,86.91, ,0,0, , , ,CREY, ,035000529431, , ,REY1,6918538,2, ,0000103204,0071311100,203976.0,12644.23,1
2114,2021,4900139151,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,2,261,SM ORDEN DSD.PEDCLIE,003-07747,CR01,A106,A.DIENTES,0900833074, ,LIBRE UTILIZACIÓN,E, ,8.161,KG,-, , ,, , , , , , ,0,H,PEN,234.37, ,0,0, , , ,CREY, ,035000529431, , ,REY1,6918538,1, ,0000103204,0071311100,1465.987,42101.26,1
2115,2021,4900139151,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,3,261,SM PARA ORDEN,003-08223,CR01,A105,A.PP CIERRES,0002152104, ,LIBRE UTILIZACIÓN, , ,0.164,KG,-, , ,, , , , , , ,0,H,PEN,3.0, ,0,0, , , ,CREY, ,035000529431, , ,REY1,6918538,3, ,0000103303,0071311100,1740.901,31862.87,1
2116,2021,4900139151,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,4,261,SM PARA ORDEN,003-08224,CR01,A105,A.PP CIERRES,0002158743, ,LIBRE UTILIZACIÓN, , ,0.219,KG,-, , ,, , , , , , ,0,H,PEN,3.64, ,0,0, , , ,CREY, ,035000529431, , ,REY1,6918538,4, ,0000103303,0071311100,701.426,11665.21,1
2117,2021,4900139151,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,5,531,ENTRADA SUBPRODUCTO,012-00039,CR01,A105,A.PP CIERRES, , ,LIBRE UTILIZACIÓN, , ,0.004,KG,-, , ,, , , , , , ,0,S,PEN,0.0, ,0,0, , , ,CREY, ,035000529431, , ,REY1,6918538,6, ,0000103201,0071221100,7.994,0.0,1
2118,2021,4900139151,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,6,531,ENTRADA SUBPRODUCTO,012-00242,CR01,A105,A.PP CIERRES, , ,LIBRE UTILIZACIÓN, , ,0.111,KG,-, , ,, , , , , , ,0,S,PEN,0.01, ,0,0, , , ,CREY, ,035000529431, , ,REY1,6918538,5, ,0000103201,0071221100,2947.558,153.39,1
2119,2021,4900139152,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,1,101,EM P.STK.PED.CLIENTE,004-12195,CR01,A105,A.PP CIERRES,0900834489, ,LIBRE UTILIZACIÓN,E, ,100.0,ST,-, , ,, , , , , , ,0,S,PEN,37.0, ,0,0,X, , ,CREY, ,035000529433, , ,REY1,0,0, ,0000103201,0071111100,39388.0,14573.56,1
2120,2021,4900139153,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,1,261,SM ORDEN DSD.PEDCLIE,003-05035,CR01,A103,A.PP LLAVES,0900834491, ,LIBRE UTILIZACIÓN,E, ,100.0,PZA,-, , ,, , , , , , ,0,H,PEN,6.2, ,0,0, , , ,CREY, ,035000529433, , ,REY1,6918541,2, ,0000103204,0071311100,202574.0,12557.32,1
2121,2021,4900139153,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,2,261,SM PARA ORDEN,003-08223,CR01,A105,A.PP CIERRES,0002152104, ,LIBRE UTILIZACIÓN, , ,0.012,KG,-, , ,, , , , , , ,0,H,PEN,0.22, ,0,0, , , ,CREY, ,035000529433, , ,REY1,6918541,3, ,0000103303,0071311100,1740.737,31859.87,1
